id,cliente_id,data,status
2577,478,2025-04-10,pago
2578,1473,2025-06-04,cancelado
2579,2883,2025-02-06,entregue
2580,2371,2025-05-15,pendente
2581,2264,2025-05-07,cancelado
2582,753,2025-01-27,entregue
2583,2595,2025-05-12,pago
2584,1099,2025-04-26,pendente
2585,2588,2025-02-18,cancelado
2586,1436,2025-04-21,pendente
2587,2707,2025-02-11,enviado
2588,1347,2025-01-19,pendente
2589,2634,2025-04-15,pago
2590,369,2025-05-27,cancelado
2591,1567,2025-04-10,pendente
2592,1588,2025-04-22,cancelado
2593,1178,2025-02-17,pago
2594,517,2025-04-28,cancelado
2595,407,2025-06-01,enviado
2596,2285,2025-03-27,pago
2597,2824,2025-05-23,pago
2598,2686,2025-01-13,cancelado
2599,1689,2025-04-08,pago
2600,1791,2025-04-18,pendente
2601,1126,2025-02-16,enviado
2602,350,2025-03-09,pendente
2603,1852,2025-02-04,enviado
2604,1132,2025-04-14,enviado
2605,167,2025-05-28,entregue
2606,134,2025-01-05,cancelado
2607,174,2025-01-02,pago
2608,2489,2025-03-06,pendente
2609,594,2025-04-28,pendente
2610,825,2025-04-23,cancelado
2611,2632,2025-03-21,entregue
2612,1668,2025-06-03,enviado
2613,443,2025-03-10,pendente
2614,2631,2025-04-19,pago
2615,1294,2025-02-15,pendente
2616,2566,2025-05-29,pago
2617,736,2025-05-05,cancelado
2618,965,2025-04-01,entregue
2619,2151,2025-01-20,cancelado
2620,2469,2025-05-12,pendente
2621,1770,2025-03-19,cancelado
2622,2103,2025-01-03,pago
2623,2086,2025-05-18,enviado
2624,1111,2025-01-06,cancelado
2625,1565,2025-05-03,entregue
2626,448,2025-03-19,cancelado
2627,1,2025-04-05,entregue
2628,331,2025-02-22,enviado
2629,1206,2025-04-19,cancelado
2630,237,2025-01-15,pendente
2631,1523,2025-05-30,pago
2632,405,2025-05-18,pago
2633,1470,2025-02-08,cancelado
2634,143,2025-05-12,enviado
2635,2246,2025-05-23,pago
2636,2345,2025-06-03,pago
2637,1299,2025-01-24,pendente
2638,2767,2025-01-15,pendente
2639,225,2025-03-31,pendente
2640,1316,2025-02-16,entregue
2641,1599,2025-05-27,entregue
2642,2039,2025-03-12,enviado
2643,1471,2025-05-19,pendente
2644,541,2025-05-11,entregue
2645,382,2025-04-09,cancelado
2646,1399,2025-02-20,pago
2647,1693,2025-04-05,enviado
2648,129,2025-03-02,entregue
2649,1668,2025-04-21,cancelado
2650,707,2025-05-30,enviado
2651,1912,2025-05-06,entregue
2652,981,2025-03-17,enviado
2653,2380,2025-01-15,cancelado
2654,54,2025-01-17,cancelado
2655,901,2025-01-06,cancelado
2656,312,2025-04-22,pago
2657,368,2025-03-09,cancelado
2658,730,2025-05-04,entregue
2659,1807,2025-02-25,pago
2660,2763,2025-04-30,enviado
2661,2516,2025-05-24,cancelado
2662,442,2025-03-28,pendente
2663,2021,2025-03-26,pendente
2664,65,2025-01-17,pago
2665,2839,2025-02-19,pendente
2666,2904,2025-05-27,entregue
2667,550,2025-02-09,pago
2668,1778,2025-01-17,pago
2669,2612,2025-01-27,pendente
2670,838,2025-01-14,pago
2671,2294,2025-06-03,pendente
2672,855,2025-01-22,pendente
2673,632,2025-05-03,cancelado
2674,19,2025-02-08,pago
2675,1643,2025-01-24,cancelado
2676,2707,2025-03-25,entregue
2677,2844,2025-02-28,cancelado
2678,39,2025-03-05,entregue
2679,2142,2025-04-16,entregue
2680,1111,2025-01-05,pendente
2681,1800,2025-01-19,pago
2682,1990,2025-01-24,pago
2683,304,2025-03-15,pago
2684,1903,2025-05-09,pendente
2685,1329,2025-04-12,entregue
2686,482,2025-05-20,entregue
2687,746,2025-06-04,entregue
2688,2497,2025-04-07,cancelado
2689,1733,2025-01-06,enviado
2690,725,2025-05-05,entregue
2691,2261,2025-02-11,enviado
2692,2678,2025-05-08,cancelado
2693,494,2025-01-31,entregue
2694,360,2025-05-11,enviado
2695,2611,2025-02-12,pendente
2696,2218,2025-06-04,entregue
2697,1216,2025-01-10,entregue
2698,2330,2025-04-14,entregue
2699,2600,2025-05-12,entregue
2700,1458,2025-03-12,entregue
2701,2072,2025-04-15,cancelado
2702,1001,2025-03-05,pendente
2703,1486,2025-04-11,pago
2704,1015,2025-04-28,enviado
2705,1039,2025-01-02,entregue
2706,1791,2025-04-15,enviado
2707,1155,2025-02-14,pago
2708,101,2025-04-26,pago
2709,555,2025-02-23,cancelado
2710,2038,2025-05-23,pago
2711,2304,2025-01-27,cancelado
2712,2719,2025-01-05,entregue
2713,2048,2025-01-03,pendente
2714,2507,2025-05-04,cancelado
2715,1933,2025-02-06,pendente
2716,73,2025-03-29,cancelado
2717,413,2025-02-17,pago
2718,2357,2025-01-18,pendente
2719,2209,2025-05-30,pago
2720,621,2025-02-18,entregue
2721,2329,2025-04-21,enviado
2722,581,2025-04-23,pago
2723,1063,2025-01-30,cancelado
2724,2341,2025-01-11,entregue
2725,1203,2025-01-16,enviado
2726,604,2025-02-23,enviado
2727,928,2025-03-17,cancelado
2728,2914,2025-04-23,entregue
2729,846,2025-04-15,pago
2730,2776,2025-05-02,pendente
2731,2081,2025-01-25,pago
2732,1127,2025-02-19,cancelado
2733,1475,2025-05-30,pago
2734,1082,2025-03-22,pago
2735,75,2025-05-14,cancelado
2736,2472,2025-02-03,pendente
2737,2020,2025-04-24,enviado
2738,2209,2025-05-23,pago
2739,125,2025-02-10,enviado
2740,1552,2025-03-26,entregue
2741,1804,2025-04-18,cancelado
2742,1535,2025-01-08,entregue
2743,2903,2025-01-08,enviado
2744,1146,2025-02-22,cancelado
2745,1191,2025-03-09,enviado
2746,2364,2025-06-03,enviado
2747,16,2025-03-26,pendente
2748,1497,2025-01-18,pendente
2749,1539,2025-01-01,enviado
2750,2441,2025-01-17,entregue
2751,1966,2025-05-20,enviado
2752,2276,2025-05-12,pago
2753,648,2025-03-08,pendente
2754,1618,2025-04-03,cancelado
2755,1004,2025-02-14,pendente
2756,574,2025-01-01,pago
2757,1239,2025-02-18,enviado
2758,1905,2025-01-19,cancelado
2759,2960,2025-05-24,enviado
2760,927,2025-01-11,enviado
2761,252,2025-01-11,cancelado
2762,592,2025-03-16,pago
2763,2454,2025-03-27,enviado
2764,1371,2025-04-06,cancelado
2765,822,2025-04-03,entregue
2766,478,2025-01-25,entregue
2767,1036,2025-01-03,pago
2768,1616,2025-05-26,entregue
2769,177,2025-01-27,entregue
2770,251,2025-01-20,entregue
2771,290,2025-03-05,entregue
2772,849,2025-03-07,enviado
2773,89,2025-02-19,pago
2774,1813,2025-03-30,cancelado
2775,1882,2025-04-23,entregue
2776,2074,2025-01-03,pendente
2777,535,2025-01-15,pago
2778,905,2025-05-15,entregue
2779,301,2025-06-03,pendente
2780,281,2025-04-17,cancelado
2781,117,2025-02-24,pendente
2782,2234,2025-03-20,enviado
2783,2718,2025-01-20,pendente
2784,1483,2025-05-30,pendente
2785,887,2025-01-30,entregue
2786,2246,2025-04-16,pendente
2787,2372,2025-03-14,pago
2788,1267,2025-05-22,enviado
2789,121,2025-04-02,pago
2790,1987,2025-01-16,pago
2791,974,2025-03-09,enviado
2792,2565,2025-04-21,pendente
2793,253,2025-01-09,entregue
2794,1298,2025-01-29,cancelado
2795,1543,2025-02-01,pendente
2796,177,2025-02-23,cancelado
2797,65,2025-02-22,pago
2798,2257,2025-05-20,pendente
2799,989,2025-03-25,entregue
2800,2783,2025-02-13,cancelado
2801,2267,2025-01-26,cancelado
2802,979,2025-03-02,pendente
2803,904,2025-06-02,entregue
2804,45,2025-03-06,pago
2805,180,2025-03-01,pago
2806,1855,2025-02-25,pago
2807,1937,2025-05-21,pendente
2808,2731,2025-04-11,enviado
2809,2781,2025-04-15,cancelado
2810,1761,2025-05-18,cancelado
2811,1817,2025-05-19,cancelado
2812,984,2025-05-06,pago
2813,275,2025-03-02,enviado
2814,1539,2025-05-18,entregue
2815,1606,2025-03-24,pago
2816,1182,2025-01-07,enviado
2817,2474,2025-03-06,enviado
2818,23,2025-03-15,pago
2819,921,2025-01-26,pago
2820,1914,2025-04-07,pendente
2821,366,2025-04-16,entregue
2822,1321,2025-05-24,pendente
2823,2036,2025-04-24,pendente
2824,2926,2025-04-06,enviado
2825,1848,2025-03-11,entregue
2826,204,2025-05-24,enviado
2827,2311,2025-01-14,enviado
2828,829,2025-06-03,pago
2829,2462,2025-02-26,cancelado
2830,1038,2025-02-20,enviado
2831,2101,2025-03-16,pendente
2832,433,2025-04-08,entregue
2833,1545,2025-05-27,cancelado
2834,260,2025-04-26,enviado
2835,2633,2025-04-04,cancelado
2836,1087,2025-03-06,enviado
2837,1760,2025-05-10,entregue
2838,1837,2025-05-15,entregue
2839,1675,2025-03-27,entregue
2840,1040,2025-04-09,pendente
2841,611,2025-04-07,cancelado
2842,2174,2025-03-01,cancelado
2843,2511,2025-01-25,cancelado
2844,1717,2025-02-16,pendente
2845,1302,2025-02-20,pago
2846,1639,2025-04-06,cancelado
2847,2923,2025-03-22,enviado
2848,145,2025-04-07,enviado
2849,2783,2025-04-19,pendente
2850,124,2025-05-12,pendente
2851,1016,2025-04-01,enviado
2852,828,2025-01-03,pendente
2853,848,2025-05-05,pendente
2854,885,2025-03-15,cancelado
2855,2405,2025-01-15,pago
2856,1420,2025-03-14,cancelado
2857,2224,2025-03-23,enviado
2858,1716,2025-02-13,pendente
2859,2842,2025-05-22,entregue
2860,2821,2025-01-05,pago
2861,1744,2025-04-06,cancelado
2862,30,2025-03-29,enviado
2863,722,2025-02-12,cancelado
2864,1960,2025-02-23,enviado
2865,32,2025-03-24,pendente
2866,1091,2025-03-19,pago
2867,2156,2025-02-16,cancelado
2868,2241,2025-03-11,pago
2869,2923,2025-01-27,entregue
2870,2486,2025-04-21,entregue
2871,2310,2025-03-09,entregue
2872,832,2025-01-25,pago
2873,1506,2025-04-01,entregue
2874,2417,2025-03-28,enviado
2875,2238,2025-01-30,entregue
2876,2134,2025-02-19,enviado
2877,1786,2025-02-11,enviado
2878,1163,2025-01-26,entregue
2879,2474,2025-04-24,pendente
2880,2867,2025-05-18,pendente
2881,19,2025-05-20,enviado
2882,1596,2025-04-02,cancelado
2883,2662,2025-03-11,entregue
2884,786,2025-03-22,pendente
2885,1541,2025-03-19,cancelado
2886,2153,2025-04-05,pendente
2887,2782,2025-01-14,enviado
2888,2035,2025-02-13,pago
2889,1487,2025-02-17,cancelado
2890,1355,2025-02-27,cancelado
2891,2537,2025-05-15,pendente
2892,2906,2025-02-14,pendente
2893,912,2025-04-12,entregue
2894,1677,2025-01-17,entregue
2895,2978,2025-01-20,enviado
2896,1158,2025-05-22,cancelado
2897,358,2025-02-12,pendente
2898,1046,2025-02-08,pendente
2899,433,2025-01-31,pago
2900,2178,2025-03-15,cancelado
2901,1327,2025-02-16,pago
2902,674,2025-02-05,entregue
2903,1689,2025-06-03,pendente
2904,1448,2025-05-22,pendente
2905,384,2025-04-16,pago
2906,510,2025-05-04,pendente
2907,1572,2025-05-02,entregue
2908,1582,2025-04-10,pago
2909,1311,2025-03-18,entregue
2910,101,2025-05-18,cancelado
2911,2908,2025-01-29,pago
2912,1266,2025-03-22,enviado
2913,2800,2025-04-05,cancelado
2914,2678,2025-04-25,pago
2915,696,2025-03-15,entregue
2916,2062,2025-02-17,cancelado
2917,1213,2025-01-18,enviado
2918,427,2025-05-24,entregue
2919,2139,2025-03-07,enviado
2920,333,2025-01-07,enviado
2921,1533,2025-01-28,pago
2922,2428,2025-01-18,entregue
2923,2775,2025-04-30,enviado
2924,377,2025-05-28,pendente
2925,2566,2025-01-08,entregue
2926,2842,2025-01-14,pendente
2927,999,2025-05-15,pendente
2928,2669,2025-01-02,enviado
2929,2760,2025-03-01,pendente
2930,2318,2025-05-19,enviado
2931,1775,2025-03-01,pendente
2932,1035,2025-01-11,pendente
2933,2874,2025-04-05,cancelado
2934,1544,2025-05-07,pago
2935,2190,2025-01-21,enviado
2936,857,2025-03-08,pago
2937,1873,2025-02-17,pendente
2938,2212,2025-04-29,entregue
2939,499,2025-04-30,cancelado
2940,744,2025-03-19,cancelado
2941,463,2025-02-10,entregue
2942,861,2025-03-15,pago
2943,2994,2025-01-28,enviado
2944,644,2025-04-08,cancelado
2945,18,2025-05-21,enviado
2946,1786,2025-01-03,entregue
2947,189,2025-05-13,pago
2948,2303,2025-05-28,pendente
2949,2032,2025-01-21,pago
2950,942,2025-03-22,entregue
2951,2825,2025-02-10,entregue
2952,52,2025-05-13,entregue
2953,459,2025-01-24,enviado
2954,880,2025-02-21,cancelado
2955,1584,2025-02-22,pago
2956,364,2025-03-14,pendente
2957,491,2025-04-14,entregue
2958,2955,2025-04-25,pago
2959,1279,2025-02-24,pendente
2960,476,2025-04-11,enviado
2961,2164,2025-04-07,pago
2962,2320,2025-01-01,pendente
2963,1600,2025-02-11,pendente
2964,565,2025-03-11,pendente
2965,564,2025-05-06,pendente
2966,1827,2025-01-03,enviado
2967,885,2025-01-12,cancelado
2968,676,2025-03-04,enviado
2969,334,2025-06-02,entregue
2970,1314,2025-05-28,enviado
2971,2668,2025-02-23,enviado
2972,2327,2025-05-03,cancelado
2973,471,2025-05-22,pago
2974,779,2025-03-07,entregue
2975,1678,2025-05-05,pago
2976,2447,2025-01-07,pendente
2977,982,2025-04-10,pago
2978,1199,2025-05-11,entregue
2979,1184,2025-01-19,entregue
2980,204,2025-04-09,pendente
2981,1609,2025-05-18,entregue
2982,1149,2025-04-16,pendente
2983,1649,2025-02-07,pendente
2984,26,2025-02-28,pendente
2985,2309,2025-05-08,pendente
2986,1169,2025-04-20,pendente
2987,79,2025-05-23,entregue
2988,2264,2025-03-10,cancelado
2989,2303,2025-05-03,pago
2990,2000,2025-01-16,pendente
2991,373,2025-01-26,cancelado
2992,202,2025-04-12,entregue
2993,841,2025-05-05,pago
2994,968,2025-03-25,pendente
2995,297,2025-01-02,pendente
2996,2698,2025-01-22,pago
2997,2682,2025-02-22,pago
2998,1802,2025-05-22,enviado
2999,2207,2025-02-14,enviado
3000,2885,2025-04-16,enviado
3001,2979,2025-01-29,cancelado
3002,43,2025-03-16,entregue
3003,1593,2025-02-11,entregue
3004,2432,2025-02-06,entregue
3005,1705,2025-05-15,enviado
3006,624,2025-03-31,pendente
3007,891,2025-02-22,pago
3008,1648,2025-05-16,entregue
3009,534,2025-03-07,entregue
3010,1095,2025-05-16,cancelado
3011,2217,2025-03-23,pendente
3012,1707,2025-06-02,enviado
3013,774,2025-01-29,pendente
3014,1699,2025-02-15,enviado
3015,729,2025-02-16,pendente
3016,2679,2025-04-10,pago
3017,1301,2025-05-06,entregue
3018,2766,2025-01-15,enviado
3019,1297,2025-02-26,pago
3020,800,2025-04-18,cancelado
3021,1018,2025-03-24,entregue
3022,447,2025-02-12,entregue
3023,2422,2025-03-02,cancelado
3024,2576,2025-05-29,cancelado
3025,1015,2025-03-26,enviado
3026,33,2025-02-10,pago
3027,2408,2025-03-29,enviado
3028,1483,2025-01-24,enviado
3029,2085,2025-02-15,enviado
3030,2421,2025-05-31,entregue
3031,1810,2025-05-12,pago
3032,1429,2025-05-09,pendente
3033,1013,2025-01-13,enviado
3034,2768,2025-03-20,enviado
3035,820,2025-03-26,pendente
3036,1337,2025-02-23,cancelado
3037,2817,2025-01-21,pendente
3038,1536,2025-02-04,enviado
3039,2322,2025-03-13,pendente
3040,348,2025-03-21,enviado
3041,555,2025-03-14,entregue
3042,1131,2025-05-07,enviado
3043,301,2025-05-13,cancelado
3044,317,2025-03-19,cancelado
3045,572,2025-04-30,cancelado
3046,491,2025-01-23,pendente
3047,2180,2025-03-04,pago
3048,2440,2025-04-25,pendente
3049,533,2025-04-26,cancelado
3050,1378,2025-01-02,pendente
3051,312,2025-01-10,pago
3052,2363,2025-01-28,pago
3053,1433,2025-03-02,pago
3054,1068,2025-02-21,cancelado
3055,1943,2025-04-09,enviado
3056,1002,2025-05-02,cancelado
3057,14,2025-03-06,enviado
3058,878,2025-04-22,enviado
3059,801,2025-03-23,entregue
3060,2021,2025-02-03,enviado
3061,1047,2025-01-25,pendente
3062,2439,2025-01-15,pago
3063,1087,2025-05-03,pago
3064,1246,2025-03-25,enviado
3065,576,2025-02-05,pago
3066,1331,2025-04-23,pago
3067,2298,2025-03-11,pendente
3068,440,2025-05-13,entregue
3069,1383,2025-02-22,cancelado
3070,351,2025-04-09,pago
3071,2733,2025-06-01,enviado
3072,657,2025-03-02,pendente
3073,1130,2025-02-24,pendente
3074,110,2025-02-07,pendente
3075,1259,2025-02-10,enviado
3076,2713,2025-01-02,enviado
3077,1746,2025-01-27,entregue
3078,556,2025-01-29,cancelado
3079,2826,2025-03-11,cancelado
3080,2630,2025-05-05,pendente
3081,2434,2025-03-16,entregue
3082,1843,2025-02-08,enviado
3083,1235,2025-02-28,cancelado
3084,1950,2025-01-18,pendente
3085,1819,2025-02-14,entregue
3086,461,2025-05-06,entregue
3087,430,2025-05-29,enviado
3088,1825,2025-01-12,enviado
3089,682,2025-04-21,entregue
3090,2471,2025-04-08,pago
3091,2328,2025-01-20,entregue
3092,784,2025-02-17,pago
3093,662,2025-04-16,cancelado
3094,381,2025-02-04,pago
3095,800,2025-04-10,enviado
3096,1221,2025-04-24,enviado
3097,1884,2025-05-13,entregue
3098,2057,2025-02-04,cancelado
3099,170,2025-04-24,enviado
3100,1137,2025-01-18,enviado
3101,1762,2025-03-01,cancelado
3102,2047,2025-05-01,cancelado
3103,82,2025-05-19,enviado
3104,1745,2025-03-01,pendente
3105,793,2025-01-22,pendente
3106,985,2025-01-22,enviado
3107,2648,2025-05-25,cancelado
3108,2671,2025-05-01,pago
3109,96,2025-05-02,entregue
3110,345,2025-03-03,cancelado
3111,2175,2025-02-01,pago
3112,340,2025-05-24,enviado
3113,2724,2025-01-09,pendente
3114,2376,2025-02-05,entregue
3115,2724,2025-03-11,entregue
3116,502,2025-04-26,entregue
3117,356,2025-03-29,pendente
3118,1103,2025-03-13,pago
3119,1467,2025-01-10,entregue
3120,967,2025-03-06,pago
3121,1200,2025-01-28,enviado
3122,789,2025-04-22,pago
3123,607,2025-04-08,entregue
3124,872,2025-04-12,entregue
3125,756,2025-03-22,pago
3126,1339,2025-01-30,enviado
3127,2812,2025-03-31,pendente
3128,637,2025-03-09,enviado
3129,2592,2025-03-31,pendente
3130,2582,2025-01-25,entregue
3131,2088,2025-03-14,cancelado
3132,992,2025-05-24,entregue
3133,981,2025-01-15,entregue
3134,2634,2025-05-07,cancelado
3135,235,2025-04-10,enviado
3136,435,2025-03-13,entregue
3137,1137,2025-02-26,cancelado
3138,2370,2025-01-15,pendente
3139,2634,2025-01-29,entregue
3140,1434,2025-01-01,pago
3141,355,2025-05-06,pago
3142,281,2025-05-23,pendente
3143,1779,2025-05-30,pendente
3144,1399,2025-04-11,cancelado
3145,1322,2025-01-07,pendente
3146,2803,2025-05-23,pago
3147,1357,2025-03-21,enviado
3148,2176,2025-03-17,pendente
3149,2230,2025-03-04,pago
3150,1407,2025-02-07,entregue
3151,2565,2025-04-03,pago
3152,2847,2025-03-05,pago
3153,174,2025-06-01,enviado
3154,1252,2025-02-14,pago
3155,1023,2025-03-11,enviado
3156,1795,2025-03-22,pendente
3157,2127,2025-06-02,enviado
3158,2180,2025-05-28,pendente
3159,2549,2025-01-20,pendente
3160,849,2025-03-18,pago
3161,2890,2025-01-13,cancelado
3162,1671,2025-01-31,pendente
3163,536,2025-02-12,entregue
3164,1663,2025-02-16,entregue
3165,2083,2025-01-22,entregue
3166,1308,2025-03-11,cancelado
3167,2747,2025-02-21,entregue
3168,1980,2025-05-06,pendente
3169,1111,2025-05-20,pendente
3170,1756,2025-03-19,pago
3171,2945,2025-03-26,pendente
3172,343,2025-01-09,enviado
3173,346,2025-03-24,entregue
3174,2846,2025-05-11,entregue
3175,2923,2025-01-20,entregue
3176,773,2025-05-17,enviado
3177,2020,2025-04-16,pendente
3178,1292,2025-04-14,cancelado
3179,547,2025-04-24,enviado
3180,1205,2025-03-09,cancelado
3181,2965,2025-02-16,pendente
3182,532,2025-03-06,pendente
3183,687,2025-01-20,cancelado
3184,1126,2025-02-27,enviado
3185,1652,2025-03-02,cancelado
3186,1031,2025-02-22,entregue
3187,2940,2025-01-08,pago
3188,803,2025-05-10,enviado
3189,1976,2025-02-18,enviado
3190,727,2025-02-22,pendente
3191,1109,2025-04-20,pago
3192,1120,2025-04-06,pago
3193,2984,2025-05-05,cancelado
3194,2403,2025-03-18,entregue
3195,2744,2025-02-19,pendente
3196,1721,2025-01-14,entregue
3197,1805,2025-05-20,entregue
3198,2729,2025-05-28,entregue
3199,363,2025-06-02,pendente
3200,865,2025-04-21,enviado
3201,24,2025-04-29,pago
3202,2385,2025-03-13,pago
3203,741,2025-05-16,entregue
3204,704,2025-03-16,pago
3205,1738,2025-02-21,cancelado
3206,2169,2025-01-06,pendente
3207,732,2025-05-03,pendente
3208,133,2025-05-02,cancelado
3209,2876,2025-04-04,pago
3210,1135,2025-03-30,enviado
3211,1104,2025-01-21,cancelado
3212,1673,2025-02-06,pago
3213,316,2025-02-06,pendente
3214,92,2025-02-20,enviado
3215,896,2025-05-14,cancelado
3216,2157,2025-02-10,pendente
3217,2736,2025-02-19,enviado
3218,2871,2025-05-31,cancelado
3219,258,2025-04-09,cancelado
3220,1323,2025-01-27,pago
3221,2501,2025-05-17,cancelado
3222,295,2025-05-23,entregue
3223,1984,2025-02-20,entregue
3224,2268,2025-03-17,cancelado
3225,2921,2025-05-06,cancelado
3226,1795,2025-02-13,cancelado
3227,2365,2025-02-06,entregue
3228,974,2025-02-20,cancelado
3229,442,2025-02-04,cancelado
3230,2245,2025-02-02,pendente
3231,2433,2025-04-15,pendente
3232,231,2025-01-12,entregue
3233,2473,2025-03-13,entregue
3234,1967,2025-02-07,pago
3235,99,2025-03-07,enviado
3236,19,2025-05-09,entregue
3237,2797,2025-04-01,cancelado
3238,849,2025-05-28,entregue
3239,2397,2025-02-03,pendente
3240,2341,2025-05-22,pendente
3241,1137,2025-01-14,cancelado
3242,1670,2025-01-05,pago
3243,2897,2025-04-18,enviado
3244,781,2025-06-02,pendente
3245,743,2025-04-01,entregue
3246,2250,2025-02-21,pago
3247,2851,2025-05-24,enviado
3248,2766,2025-04-27,pendente
3249,2740,2025-03-22,pago
3250,1630,2025-03-06,entregue
3251,1616,2025-02-07,pendente
3252,1572,2025-06-01,enviado
3253,247,2025-01-06,enviado
3254,940,2025-03-07,pago
3255,1559,2025-03-01,cancelado
3256,2712,2025-04-19,pago
3257,1319,2025-03-15,pago
3258,2088,2025-05-10,pendente
3259,1497,2025-01-05,entregue
3260,1693,2025-04-15,pendente
3261,973,2025-04-28,pendente
3262,1525,2025-01-08,pago
3263,2004,2025-04-14,cancelado
3264,408,2025-01-03,cancelado
3265,403,2025-03-18,entregue
3266,2137,2025-01-29,enviado
3267,1922,2025-01-06,pendente
3268,658,2025-05-25,cancelado
3269,731,2025-03-08,entregue
3270,848,2025-01-10,entregue
3271,544,2025-01-12,entregue
3272,1224,2025-01-20,cancelado
3273,253,2025-01-29,entregue
3274,673,2025-01-27,pago
3275,1989,2025-05-03,pendente
3276,537,2025-05-03,entregue
3277,2351,2025-03-20,pendente
3278,917,2025-04-09,entregue
3279,2021,2025-05-21,enviado
3280,2665,2025-01-22,enviado
3281,2162,2025-02-11,pendente
3282,291,2025-03-15,entregue
3283,1739,2025-03-14,entregue
3284,779,2025-04-16,pago
3285,1437,2025-05-08,pendente
3286,78,2025-05-31,enviado
3287,2820,2025-05-20,pago
3288,1291,2025-03-03,pendente
3289,596,2025-03-31,pago
3290,2066,2025-05-31,entregue
3291,220,2025-05-02,enviado
3292,32,2025-04-20,pendente
3293,2444,2025-05-07,entregue
3294,2433,2025-04-04,pendente
3295,1558,2025-05-11,cancelado
3296,2276,2025-04-27,cancelado
3297,184,2025-01-26,cancelado
3298,275,2025-02-12,pendente
3299,786,2025-05-14,pendente
3300,2837,2025-05-11,entregue
3301,2947,2025-02-18,cancelado
3302,2377,2025-01-29,cancelado
3303,159,2025-03-03,entregue
3304,1303,2025-01-30,cancelado
3305,2881,2025-03-11,entregue
3306,2694,2025-05-20,pendente
3307,2012,2025-03-06,cancelado
3308,1240,2025-01-24,enviado
3309,1931,2025-03-13,pendente
3310,1028,2025-04-03,pendente
3311,1215,2025-05-24,enviado
3312,1017,2025-05-30,pago
3313,2695,2025-05-27,enviado
3314,897,2025-04-28,cancelado
3315,392,2025-05-28,pago
3316,2624,2025-05-31,pago
3317,1833,2025-05-31,entregue
3318,480,2025-06-04,pendente
3319,2089,2025-04-21,pago
3320,700,2025-04-29,pendente
3321,755,2025-03-02,entregue
3322,2250,2025-05-18,cancelado
3323,2718,2025-02-25,pago
3324,1802,2025-03-01,entregue
3325,806,2025-05-20,pago
3326,271,2025-01-10,enviado
3327,550,2025-02-19,cancelado
3328,230,2025-04-11,entregue
3329,1128,2025-05-29,enviado
3330,2159,2025-02-20,cancelado
3331,1107,2025-05-13,cancelado
3332,2530,2025-03-14,entregue
3333,1625,2025-02-09,enviado
3334,2256,2025-03-02,enviado
3335,1547,2025-03-16,pendente
3336,2424,2025-04-11,pendente
3337,1937,2025-05-24,pendente
3338,527,2025-02-25,enviado
3339,1504,2025-01-01,pendente
3340,1694,2025-04-25,enviado
3341,2966,2025-05-27,entregue
3342,737,2025-05-06,enviado
3343,2098,2025-01-16,enviado
3344,2398,2025-02-15,pendente
3345,2139,2025-03-13,enviado
3346,2132,2025-03-21,pago
3347,1951,2025-02-25,pago
3348,1780,2025-01-15,pendente
3349,2888,2025-01-20,pago
3350,1186,2025-02-17,cancelado
3351,1132,2025-01-05,pendente
3352,2992,2025-03-16,cancelado
3353,1856,2025-01-18,pago
3354,2846,2025-01-04,cancelado
3355,1129,2025-04-28,pendente
3356,1320,2025-03-10,pendente
3357,679,2025-04-06,pago
3358,1752,2025-01-20,enviado
3359,1370,2025-05-06,pendente
3360,317,2025-02-25,pago
3361,2665,2025-06-03,enviado
3362,2929,2025-03-06,enviado
3363,1751,2025-01-04,pendente
3364,1488,2025-02-21,pendente
3365,2338,2025-01-08,cancelado
3366,1435,2025-06-02,cancelado
3367,1402,2025-03-25,pago
3368,1888,2025-02-15,pendente
3369,2879,2025-01-27,cancelado
3370,2269,2025-04-26,entregue
3371,543,2025-01-02,entregue
3372,1551,2025-05-08,entregue
3373,2286,2025-03-22,enviado
3374,2756,2025-02-21,entregue
3375,871,2025-02-02,entregue
3376,1294,2025-04-30,pendente
3377,1995,2025-01-22,entregue
3378,607,2025-04-04,cancelado
3379,1205,2025-02-01,enviado
3380,874,2025-01-06,pendente
3381,805,2025-05-29,pago
3382,2998,2025-02-14,cancelado
3383,1693,2025-02-23,pendente
3384,2572,2025-03-09,entregue
3385,2771,2025-01-19,enviado
3386,1103,2025-02-12,enviado
3387,2579,2025-02-17,entregue
3388,435,2025-05-13,pendente
3389,124,2025-05-16,enviado
3390,2646,2025-01-17,enviado
3391,1725,2025-05-14,cancelado
3392,951,2025-02-19,entregue
3393,904,2025-02-15,cancelado
3394,2879,2025-03-04,pendente
3395,2408,2025-04-11,pendente
3396,2667,2025-03-09,enviado
3397,2406,2025-01-17,pendente
3398,1623,2025-04-20,enviado
3399,2909,2025-04-14,enviado
3400,1662,2025-04-05,pago
3401,1479,2025-03-01,entregue
3402,2469,2025-02-19,cancelado
3403,2923,2025-02-06,pendente
3404,2296,2025-01-26,entregue
3405,1363,2025-05-26,enviado
3406,1371,2025-01-18,pendente
3407,2536,2025-03-11,pago
3408,1819,2025-01-31,pago
3409,779,2025-01-29,pendente
3410,1835,2025-05-26,pago
3411,16,2025-02-27,cancelado
3412,760,2025-03-31,enviado
3413,226,2025-03-11,enviado
3414,968,2025-04-16,pago
3415,341,2025-02-15,cancelado
